aha,anagram_id,estimate,rt,subject_id,tpe
3.0,25,0.44999999999999996,0.11011666666666667,189.0,0.33988333333333326
2.0,65,0.44999999999999996,0.1577,189.0,0.29229999999999995
1.0,20,0.0,0.08943333333333334,190.0,-0.08943333333333334
4.0,46,0.11999999999999998,0.10149999999999999,190.0,0.018499999999999992
5.0,97,2.01,0.14458333333333334,190.0,1.8654166666666667
0.0,0,0.0,0.061816666666666666,190.0,-0.061816666666666666
4.0,71,2.1,0.1126,190.0,1.9874
1.0,34,0.09,0.0769,191.0,0.013099999999999994
5.0,79,0.99,0.12078333333333333,191.0,0.8692166666666666
1.0,17,0.15,0.07785,191.0,0.07214999999999999
0.0,42,0.6,0.7171666666666667,191.0,-0.11716666666666668
4.0,75,1.05,0.43198333333333333,192.0,0.6180166666666668
3.0,83,0.63,0.09356666666666666,192.0,0.5364333333333333
1.0,36,0.05999999999999999,0.057866666666666663,192.0,0.002133333333333328
1.0,11,0.0,0.03223333333333333,192.0,-0.03223333333333333
2.0,41,0.11999999999999998,0.050416666666666665,192.0,0.06958333333333332
5.0,68,0.11999999999999998,0.057433333333333336,193.0,0.06256666666666665
6.0,44,0.21,0.08056666666666668,193.0,0.12943333333333332
4.0,35,0.11999999999999998,0.053733333333333334,193.0,0.06626666666666665
3.0,89,0.15,0.05926666666666667,193.0,0.09073333333333333
1.0,14,0.15,0.05988333333333333,193.0,0.09011666666666666
6.0,50,0.99,2.10085,194.0,-1.1108500000000001
4.0,88,0.9599999999999999,0.2782,194.0,0.6817999999999999
6.0,70,1.47,0.71815,194.0,0.75185
0.0,32,0.51,0.13186666666666666,194.0,0.3781333333333334
0.0,1,0.42,0.07826666666666666,194.0,0.3417333333333333
4.0,23,0.32999999999999996,0.5984,195.0,-0.2684000000000001
0.0,5,0.0,0.08053333333333333,195.0,-0.08053333333333333
0.0,36,0.18,0.09023333333333333,196.0,0.08976666666666665
1.0,80,0.18,0.05625,196.0,0.12374999999999999
1.0,60,1.95,0.08128333333333333,196.0,1.8687166666666668
1.0,16,0.029999999999999995,0.07505,196.0,-0.04505000000000001
3.0,10,1.14,0.08718333333333333,197.0,1.0528166666666665
5.0,85,0.0,0.06985,197.0,-0.06985
1.0,78,0.0,0.0528,197.0,-0.0528
1.0,20,0.0,0.05531666666666667,197.0,-0.05531666666666667
1.0,47,0.0,0.060450000000000004,197.0,-0.060450000000000004
6.0,57,0.42,0.12598333333333334,198.0,0.29401666666666665
6.0,3,0.05999999999999999,0.06611666666666667,198.0,-0.006116666666666674
6.0,74,0.5400000000000001,0.09025,198.0,0.4497500000000001
5.0,89,0.44999999999999996,0.10651666666666666,198.0,0.34348333333333325
6.0,38,0.9599999999999999,0.121,198.0,0.839
3.0,30,0.99,0.19824999999999998,199.0,0.79175
2.0,60,0.9599999999999999,0.20398333333333335,199.0,0.7560166666666664
1.0,95,0.9599999999999999,0.18518333333333334,199.0,0.7748166666666665
0.0,44,0.9599999999999999,0.25811666666666666,199.0,0.7018833333333332
0.0,14,0.4799999999999999,0.14105,199.0,0.3389499999999999
0.0,17,0.0,0.05418333333333333,200.0,-0.05418333333333333
4.0,61,0.44999999999999996,0.1549,200.0,0.2950999999999999
1.0,86,0.57,0.12818333333333334,200.0,0.44181666666666664
0.0,47,0.0,0.06278333333333333,200.0,-0.06278333333333333
0.0,39,0.0,0.04911666666666667,200.0,-0.04911666666666667
5.0,36,0.44999999999999996,0.45156666666666667,201.0,-0.0015666666666667459
6.0,11,0.4799999999999999,0.11145000000000001,201.0,0.36854999999999993
5.0,83,3.0,0.6846,201.0,2.3154
6.0,41,1.68,0.3639833333333334,201.0,1.3160166666666666
2.0,65,0.15,0.08928333333333334,202.0,0.06071666666666666
0.0,42,0.09,0.11030000000000001,202.0,-0.020300000000000016
4.0,91,3.0,0.24645,202.0,2.7535499999999997
2.0,37,0.0,0.07143333333333333,202.0,-0.07143333333333333
0.0,19,0.05999999999999999,0.07995,202.0,-0.019950000000000002
4.0,45,2.07,0.25778333333333336,203.0,1.8122166666666666
5.0,26,0.9299999999999999,0.08995,203.0,0.84005
2.0,9,0.36,0.04126666666666667,203.0,0.3187333333333333
5.0,4,0.0,0.057550000000000004,204.0,-0.057550000000000004
5.0,50,0.15,0.05678333333333333,204.0,0.09321666666666667
6.0,94,1.98,0.58315,204.0,1.3968500000000001
2.0,68,0.0,0.0945,204.0,-0.0945
5.0,35,0.0,0.05223333333333333,204.0,-0.05223333333333333
6.0,91,0.9599999999999999,0.22651666666666667,205.0,0.7334833333333333
0.0,56,0.4799999999999999,0.07068333333333333,205.0,0.4093166666666666
3.0,21,0.9599999999999999,0.18516666666666665,205.0,0.7748333333333333
5.0,77,0.9599999999999999,0.10545,205.0,0.8545499999999999
1.0,2,0.99,0.1612,205.0,0.8287999999999999
5.0,1,0.42,0.23128333333333334,206.0,0.18871666666666664
1.0,23,1.1699999999999997,1.6144833333333333,206.0,-0.4444833333333335
2.0,53,1.47,0.41195,206.0,1.0580500000000002
5.0,78,0.69,0.17939999999999998,206.0,0.5105999999999999
0.0,82,1.2,0.5390666666666667,206.0,0.6609333333333333
5.0,16,0.42,0.08635,207.0,0.33364999999999995
6.0,36,2.46,0.21968333333333334,207.0,2.2403166666666663
6.0,80,1.98,0.11273333333333334,207.0,1.8672666666666666
5.0,60,3.0,0.5380666666666667,207.0,2.4619333333333335
5.0,37,2.76,0.40973333333333334,208.0,2.3502666666666667
5.0,76,2.3399999999999994,0.4314666666666667,208.0,1.908533333333333
4.0,0,2.04,0.060816666666666665,208.0,1.9791833333333335
3.0,57,2.01,0.05828333333333333,208.0,1.9517166666666665
1.0,81,2.79,1.1386666666666667,208.0,1.6513333333333333
5.0,28,0.4799999999999999,0.0749,209.0,0.40509999999999996
2.0,16,0.44999999999999996,0.06343333333333333,209.0,0.3865666666666666
5.0,82,0.51,0.08051666666666667,209.0,0.4294833333333334
1.0,73,0.4799999999999999,0.07675000000000001,209.0,0.40324999999999994
0.0,46,0.9599999999999999,0.0777,209.0,0.8823
6.0,50,0.9599999999999999,0.86615,210.0,0.09384999999999989
1.0,6,0.11999999999999998,0.051250000000000004,210.0,0.06874999999999999
6.0,97,1.47,2.070616666666667,210.0,-0.6006166666666668
5.0,77,0.99,0.2737666666666667,210.0,0.7162333333333333
1.0,29,0.05999999999999999,0.0564,210.0,0.003599999999999996
4.0,28,0.029999999999999995,0.08748333333333333,211.0,-0.05748333333333333
3.0,48,0.44999999999999996,0.09085000000000001,211.0,0.3591499999999999
5.0,77,0.42,0.12066666666666667,211.0,0.29933333333333334
1.0,87,0.029999999999999995,0.051416666666666666,211.0,-0.02141666666666667
1.0,10,0.0,0.06828333333333333,211.0,-0.06828333333333333
5.0,63,0.21,0.07238333333333333,212.0,0.13761666666666666
4.0,43,0.18,0.05693333333333333,212.0,0.12306666666666664
6.0,95,0.36,0.136,212.0,0.22399999999999995
3.0,29,0.05999999999999999,0.07523333333333333,212.0,-0.015233333333333344
4.0,19,0.029999999999999995,0.04465,212.0,-0.014650000000000007
0.0,21,0.0,0.05868333333333333,213.0,-0.05868333333333333
0.0,99,0.0,0.09541666666666668,213.0,-0.09541666666666668
0.0,7,0.0,0.04468333333333333,213.0,-0.04468333333333333
2.0,56,0.44999999999999996,0.0839,213.0,0.3661
5.0,40,2.01,2.59615,214.0,-0.5861500000000002
3.0,13,0.4799999999999999,0.06293333333333334,214.0,0.41706666666666664
2.0,89,2.46,0.11485,214.0,2.34515
5.0,29,1.98,0.2623166666666667,214.0,1.7176833333333332
5.0,22,0.42,0.22988333333333336,215.0,0.19011666666666663
6.0,18,0.15,0.03365,215.0,0.11635
4.0,43,0.09,0.04346666666666667,215.0,0.04653333333333332
4.0,92,2.01,0.09425,215.0,1.9157499999999998
5.0,64,0.23999999999999996,0.06749999999999999,215.0,0.17249999999999996
5.0,0,0.0,0.04235,216.0,-0.04235
4.0,20,0.029999999999999995,0.0537,216.0,-0.023700000000000002
5.0,71,1.02,0.063,216.0,0.9570000000000001
5.0,46,0.72,0.11096666666666667,216.0,0.6090333333333332
5.0,50,0.44999999999999996,0.43060000000000004,217.0,0.019399999999999907
0.0,66,0.51,0.10585,217.0,0.40415000000000006
0.0,90,0.11999999999999998,0.06835,217.0,0.05164999999999999
0.0,35,0.09,0.06281666666666667,217.0,0.027183333333333323
0.0,2,0.05999999999999999,0.05831666666666667,217.0,0.0016833333333333255
5.0,71,0.44999999999999996,0.5279333333333334,218.0,-0.07793333333333342
3.0,87,0.44999999999999996,0.08093333333333333,218.0,0.36906666666666665
5.0,39,0.4799999999999999,0.38038333333333335,218.0,0.09961666666666662
4.0,49,0.5400000000000001,0.23731666666666668,218.0,0.3026833333333334
1.0,10,0.09,0.05078333333333333,218.0,0.03921666666666666
6.0,8,0.05999999999999999,0.04825,219.0,0.011749999999999993
2.0,73,3.0,0.15353333333333333,219.0,2.8464666666666667
4.0,90,1.95,0.14936666666666668,219.0,1.8006333333333333
1.0,28,0.18,0.05851666666666667,219.0,0.12148333333333332
3.0,48,0.9299999999999999,0.08431666666666666,219.0,0.8456833333333333
6.0,91,0.39,0.79065,220.0,-0.40064999999999995
1.0,37,0.09,0.07543333333333332,220.0,0.014566666666666662
3.0,19,0.0,0.06286666666666667,220.0,-0.06286666666666667
6.0,42,1.47,0.12673333333333334,220.0,1.3432666666666668
0.0,43,0.4799999999999999,0.20665000000000003,221.0,0.2733499999999999
0.0,20,0.9299999999999999,0.1421166666666667,221.0,0.7878833333333333
0.0,4,0.44999999999999996,0.09236666666666667,221.0,0.3576333333333333
0.0,76,1.47,0.3411166666666666,221.0,1.1288833333333335
2.0,95,0.9299999999999999,2.37455,221.0,-1.4445500000000002
3.0,62,0.09,0.05011666666666667,222.0,0.03988333333333332
1.0,15,0.0,0.04878333333333333,222.0,-0.04878333333333333
5.0,80,0.42,0.05611666666666667,222.0,0.3638833333333333
6.0,46,0.6,0.22335,222.0,0.37665
1.0,34,0.0,0.04078333333333333,222.0,-0.04078333333333333
6.0,38,3.0,0.4021166666666666,223.0,2.5978833333333333
0.0,88,1.47,0.1453,223.0,1.3247
0.0,61,3.0,0.13831666666666667,223.0,2.861683333333333
0.0,14,0.0,0.05845,223.0,-0.05845
6.0,56,3.0,0.48973333333333335,223.0,2.5102666666666664
1.0,13,0.09,0.04643333333333333,224.0,0.043566666666666656
0.0,34,0.029999999999999995,0.027116666666666667,224.0,0.00288333333333333
1.0,42,0.029999999999999995,0.04705,224.0,-0.017050000000000003
0.0,78,0.0,1.2667166666666667,224.0,-1.2667166666666667
1.0,85,0.029999999999999995,0.06601666666666667,224.0,-0.036016666666666676
3.0,49,2.4899999999999998,0.5465333333333333,225.0,1.9434666666666662
4.0,62,2.46,0.1853,225.0,2.2747
3.0,11,0.0,0.06408333333333334,226.0,-0.06408333333333334
4.0,99,0.18,0.13386666666666666,226.0,0.04613333333333332
3.0,62,0.21,0.095,226.0,0.11499999999999999
5.0,49,0.99,0.27918333333333334,226.0,0.7108166666666667
1.0,30,0.0,0.045000000000000005,226.0,-0.045000000000000005
5.0,20,0.09,0.09633333333333334,227.0,-0.006333333333333346
5.0,71,0.51,0.06949999999999999,227.0,0.4405
6.0,97,0.9599999999999999,0.11549999999999999,227.0,0.8444999999999999
1.0,46,0.57,0.9268166666666667,227.0,-0.3568166666666668
6.0,0,0.0,0.03693333333333334,227.0,-0.03693333333333334
2.0,6,0.2700000000000001,0.07661666666666668,228.0,0.19338333333333335
1.0,70,0.15,0.08370000000000001,228.0,0.0663
1.0,89,0.15,0.11478333333333333,228.0,0.03521666666666666
5.0,55,0.84,0.5751666666666666,228.0,0.26483333333333337
4.0,24,0.32999999999999996,0.1442166666666667,228.0,0.18578333333333327
6.0,97,2.4,0.1688,229.0,2.2312000000000003
0.0,4,0.09,0.05621666666666667,229.0,0.03378333333333332
0.0,33,0.36,0.07541666666666667,229.0,0.28458333333333324
0.0,64,0.0,0.06886666666666666,229.0,-0.06886666666666666
6.0,0,0.029999999999999995,0.04661666666666667,230.0,-0.016616666666666672
6.0,55,0.44999999999999996,0.12355000000000001,230.0,0.32644999999999996
6.0,93,0.9599999999999999,0.08098333333333334,230.0,0.8790166666666666
6.0,28,0.029999999999999995,0.047950000000000007,230.0,-0.017950000000000008
4.0,65,1.26,0.17798333333333333,230.0,1.0820166666666666
6.0,74,0.05999999999999999,0.045866666666666674,231.0,0.014133333333333324
6.0,3,0.0,0.036833333333333336,231.0,-0.036833333333333336
6.0,89,0.0,0.05756666666666667,231.0,-0.05756666666666667
4.0,38,0.18,0.0825,231.0,0.09749999999999998
5.0,98,2.9099999999999997,0.35263333333333335,232.0,2.557366666666667
3.0,6,0.9599999999999999,0.18206666666666665,232.0,0.7779333333333333
3.0,24,1.53,0.16476666666666667,232.0,1.3652333333333333
4.0,61,2.37,0.8719833333333333,232.0,1.498016666666667
4.0,59,1.9199999999999997,0.43351666666666666,232.0,1.4864833333333332
4.0,6,0.87,0.27741666666666664,233.0,0.5925833333333335
5.0,23,0.87,1.0451666666666666,233.0,-0.17516666666666664
0.0,85,1.29,0.1089,233.0,1.1811
6.0,51,0.87,0.38370000000000004,233.0,0.4863
4.0,90,1.98,0.14461666666666667,234.0,1.8353833333333331
4.0,35,1.98,0.0833,234.0,1.8966999999999998
4.0,66,0.44999999999999996,0.0773,234.0,0.3726999999999999
4.0,2,0.39,0.07956666666666666,234.0,0.31043333333333334
5.0,53,2.01,0.13415,235.0,1.8758499999999998
0.0,96,0.9599999999999999,0.07971666666666667,235.0,0.8802833333333332
0.0,24,0.4799999999999999,0.05903333333333334,235.0,0.4209666666666666
0.0,74,0.42,0.07008333333333333,235.0,0.3499166666666666
0.0,0,0.42,0.046516666666666664,235.0,0.37348333333333333
4.0,88,2.01,0.42168333333333335,236.0,1.5883166666666666
5.0,38,1.98,1.1976499999999999,236.0,0.78235
5.0,61,1.98,0.7142333333333333,236.0,1.2657666666666667
5.0,56,1.98,1.1725,236.0,0.8074999999999998
5.0,14,1.98,0.3691333333333333,236.0,1.6108666666666667
6.0,2,0.8999999999999999,0.0633,237.0,0.8366999999999999
5.0,60,2.9099999999999997,0.16518333333333332,237.0,2.7448166666666665
4.0,27,0.5400000000000001,0.1014,237.0,0.4386000000000001
6.0,17,0.44999999999999996,0.08676666666666667,238.0,0.3632333333333333
5.0,34,0.9599999999999999,0.08571666666666666,238.0,0.8742833333333332
6.0,42,0.44999999999999996,0.08265000000000002,238.0,0.36734999999999995
3.0,53,0.9599999999999999,0.6245833333333334,239.0,0.33541666666666653
6.0,0,0.0,0.04645,239.0,-0.04645
2.0,24,0.9599999999999999,0.08391666666666667,239.0,0.8760833333333333
5.0,74,0.8999999999999999,0.09578333333333333,239.0,0.8042166666666666
5.0,17,0.0,0.0274,240.0,-0.0274
6.0,34,0.0,0.03266666666666666,240.0,-0.03266666666666666
4.0,79,0.99,0.13531666666666667,240.0,0.8546833333333334
4.0,42,0.0,0.05088333333333333,240.0,-0.05088333333333333
6.0,83,0.99,0.064,240.0,0.926
3.0,96,3.0,0.19686666666666666,241.0,2.8031333333333333
0.0,1,0.0,0.04865,241.0,-0.04865
1.0,43,0.0,0.07411666666666666,241.0,-0.07411666666666666
0.0,29,0.0,0.050633333333333336,241.0,-0.050633333333333336
6.0,13,0.18,0.11401666666666667,242.0,0.06598333333333331
2.0,84,2.01,1.247,242.0,0.7629999999999998
1.0,35,0.42,1.0905833333333335,242.0,-0.6705833333333333
4.0,68,2.01,0.45088333333333336,242.0,1.5591166666666667
6.0,88,0.9599999999999999,0.1991666666666667,243.0,0.7608333333333331
6.0,41,0.4799999999999999,0.10235,243.0,0.37765
6.0,13,0.44999999999999996,0.0693,243.0,0.3806999999999999
6.0,79,0.9599999999999999,0.13451666666666667,243.0,0.8254833333333332
6.0,36,0.4799999999999999,0.0921,243.0,0.38789999999999997
5.0,98,0.18,0.07213333333333334,244.0,0.10786666666666664
6.0,76,0.15,0.11101666666666668,244.0,0.03898333333333333
2.0,29,0.05999999999999999,0.049216666666666666,244.0,0.01078333333333333
1.0,7,0.05999999999999999,0.03136666666666667,244.0,0.028633333333333327
5.0,56,0.44999999999999996,0.165,244.0,0.2849999999999999
5.0,93,3.0,0.7913,245.0,2.2087
0.0,49,0.99,0.13723333333333335,245.0,0.8527666666666666
0.0,22,0.9599999999999999,0.0553,245.0,0.9047
1.0,11,0.4799999999999999,0.08781666666666667,245.0,0.39218333333333333
0.0,62,0.44999999999999996,0.11251666666666667,245.0,0.33748333333333325
1.0,59,2.94,0.5341,246.0,2.4059000000000004
1.0,66,1.95,1.5619166666666666,246.0,0.3880833333333333
1.0,20,1.6199999999999999,0.17743333333333336,246.0,1.4425666666666666
0.0,9,0.9299999999999999,0.1386,246.0,0.7913999999999999
1.0,92,3.0,0.4957166666666667,246.0,2.5042833333333334
0.0,51,0.99,0.09076666666666666,247.0,0.8992333333333333
0.0,23,0.09,0.3844333333333333,247.0,-0.2944333333333333
0.0,70,0.05999999999999999,0.05836666666666667,247.0,0.0016333333333333237
1.0,6,0.51,0.03705,247.0,0.47295000000000004
0.0,85,0.9299999999999999,0.15523333333333333,247.0,0.7747666666666666
1.0,18,0.0,0.044616666666666666,248.0,-0.044616666666666666
4.0,83,3.0,0.16283333333333333,248.0,2.8371666666666666
6.0,63,3.0,0.5574666666666667,248.0,2.442533333333333
4.0,52,2.01,0.218,248.0,1.792
1.0,37,0.18,0.05681666666666667,248.0,0.1231833333333333
5.0,67,2.01,0.39890000000000003,249.0,1.6111
6.0,16,0.4799999999999999,0.10556666666666667,249.0,0.3744333333333333
4.0,31,1.98,0.2969,249.0,1.6830999999999998
3.0,84,2.4899999999999998,2.46985,249.0,0.020149999999999578
4.0,90,1.3199999999999998,0.32133333333333336,250.0,0.9986666666666665
2.0,28,0.05999999999999999,0.0788,250.0,-0.0188
1.0,8,0.09,0.061233333333333334,250.0,0.02876666666666666
3.0,48,0.8999999999999999,0.4247666666666667,250.0,0.47523333333333323
1.0,73,0.39,0.0926,250.0,0.2974
1.0,54,0.9599999999999999,0.09583333333333334,251.0,0.8641666666666665
5.0,69,0.9599999999999999,0.07278333333333334,251.0,0.8872166666666667
1.0,18,0.09,0.05491666666666666,251.0,0.03508333333333333
5.0,38,1.02,0.1593166666666667,251.0,0.8606833333333335
6.0,72,0.99,0.21825,252.0,0.77175
6.0,53,0.029999999999999995,0.10741666666666667,252.0,-0.07741666666666668
6.0,30,0.029999999999999995,0.07503333333333333,252.0,-0.045033333333333335
6.0,86,0.09,0.09918333333333335,252.0,-0.00918333333333335
0.0,9,0.05999999999999999,0.07103333333333334,252.0,-0.011033333333333346
1.0,44,0.9599999999999999,0.10385,253.0,0.8561499999999999
1.0,33,0.23999999999999996,0.09518333333333334,253.0,0.14481666666666665
4.0,69,0.18,0.09095,253.0,0.08904999999999999
1.0,15,0.09,0.06648333333333332,253.0,0.02351666666666666
6.0,57,0.0,0.06993333333333333,254.0,-0.06993333333333333
6.0,6,0.0,0.05383333333333333,254.0,-0.05383333333333333
4.0,98,0.21,0.21735000000000002,254.0,-0.007350000000000012
4.0,31,0.0,0.04375,254.0,-0.04375
2.0,64,0.3,0.10813333333333335,254.0,0.19186666666666669
0.0,61,0.9599999999999999,0.22491666666666668,255.0,0.7350833333333332
0.0,18,0.0,0.04758333333333333,255.0,-0.04758333333333333
1.0,40,0.99,0.38065000000000004,255.0,0.6093499999999998
0.0,80,0.51,0.15145,255.0,0.35855000000000004
0.0,38,0.51,0.20929999999999999,255.0,0.3007
6.0,19,0.05999999999999999,0.05103333333333334,256.0,0.008966666666666656
6.0,86,0.09,0.06796666666666668,256.0,0.022033333333333318
2.0,53,0.42,0.20038333333333333,256.0,0.21961666666666665
4.0,63,0.9299999999999999,0.06824999999999999,256.0,0.86175
6.0,31,0.05999999999999999,0.0477,256.0,0.012299999999999993
3.0,68,0.51,0.0808,257.0,0.4292
2.0,44,0.84,0.13573333333333334,257.0,0.7042666666666667
5.0,89,0.5400000000000001,0.07953333333333333,257.0,0.4604666666666668
4.0,35,0.69,0.3789666666666667,257.0,0.31103333333333333
5.0,14,1.0800000000000003,0.21048333333333333,257.0,0.8695166666666669
0.0,96,0.4799999999999999,0.08816666666666667,258.0,0.3918333333333333
0.0,26,0.0,0.0414,258.0,-0.0414
0.0,9,0.029999999999999995,0.05081666666666666,258.0,-0.020816666666666667
1.0,45,0.99,0.10673333333333333,258.0,0.8832666666666665
6.0,75,1.02,0.9221833333333334,258.0,0.09781666666666666
6.0,17,0.0,0.05943333333333334,259.0,-0.05943333333333334
5.0,39,0.0,0.28523333333333334,259.0,-0.28523333333333334
5.0,47,0.11999999999999998,0.08215,259.0,0.03784999999999998
6.0,86,0.029999999999999995,0.10458333333333333,259.0,-0.07458333333333335
4.0,35,0.44999999999999996,0.22948333333333334,260.0,0.2205166666666666
1.0,4,0.0,0.04998333333333334,260.0,-0.04998333333333334
1.0,68,0.9599999999999999,0.17750000000000002,260.0,0.7825
3.0,94,0.9599999999999999,0.24989999999999998,260.0,0.7101
6.0,60,0.15,0.11025,261.0,0.039749999999999994
0.0,80,2.28,0.45718333333333333,261.0,1.8228166666666665
1.0,50,1.44,0.5256666666666666,261.0,0.9143333333333332
1.0,16,0.0,0.0608,261.0,-0.0608
6.0,36,1.3199999999999998,0.11159999999999999,261.0,1.2084
2.0,86,1.95,1.1032000000000002,262.0,0.8467999999999999
1.0,53,0.99,0.30928333333333335,262.0,0.6807166666666666
1.0,31,0.99,0.12701666666666667,262.0,0.8629833333333333
2.0,19,0.44999999999999996,0.09061666666666666,262.0,0.3593833333333333
1.0,63,1.98,0.19608333333333333,262.0,1.7839166666666666
6.0,70,3.0,0.10798333333333333,263.0,2.8920166666666662
0.0,8,0.42,0.0551,263.0,0.36489999999999995
3.0,58,0.39,0.7352833333333334,263.0,-0.3452833333333334
6.0,93,3.0,0.2349166666666667,263.0,2.7650833333333336
0.0,28,0.44999999999999996,0.08731666666666667,263.0,0.36268333333333325
6.0,71,2.01,0.16298333333333334,264.0,1.8470166666666665
6.0,82,1.98,0.25966666666666666,264.0,1.7203333333333333
6.0,41,0.44999999999999996,0.07913333333333333,264.0,0.37086666666666657
6.0,17,0.029999999999999995,0.05408333333333334,264.0,-0.02408333333333334
4.0,76,3.0,0.5101166666666667,265.0,2.4898833333333332
4.0,57,3.0,0.10651666666666666,265.0,2.8934833333333336
3.0,37,0.0,0.07825,265.0,-0.07825
5.0,81,3.0,0.12078333333333333,265.0,2.8792166666666663
3.0,0,0.0,0.07131666666666667,265.0,-0.07131666666666667
6.0,97,3.0,0.16743333333333332,266.0,2.8325666666666667
6.0,0,0.0,0.03451666666666667,266.0,-0.03451666666666667
5.0,46,1.3499999999999999,0.09756666666666666,266.0,1.252433333333333
6.0,20,0.42,0.034100000000000005,266.0,0.3859
3.0,81,0.029999999999999995,0.13874999999999998,267.0,-0.10874999999999999
0.0,15,0.0,0.04741666666666667,267.0,-0.04741666666666667
0.0,27,0.0,0.053983333333333335,267.0,-0.053983333333333335
0.0,78,0.0,0.07276666666666666,267.0,-0.07276666666666666
6.0,13,0.21,0.2468,268.0,-0.036800000000000006
5.0,33,0.72,0.2968,268.0,0.4231999999999999
5.0,48,0.9599999999999999,0.25166666666666665,268.0,0.7083333333333333
6.0,94,0.9599999999999999,0.28806666666666664,268.0,0.6719333333333333
6.0,69,0.69,0.1212,268.0,0.5688
4.0,59,0.9599999999999999,0.14734999999999998,269.0,0.8126499999999999
6.0,7,0.05999999999999999,0.06731666666666666,269.0,-0.0073166666666666675
4.0,24,0.44999999999999996,0.0679,269.0,0.38209999999999994
2.0,90,0.9299999999999999,0.17741666666666667,269.0,0.7525833333333334
4.0,76,0.42,0.084,269.0,0.336
4.0,75,0.8999999999999999,1.9176833333333334,270.0,-1.0176833333333335
6.0,97,2.4,1.1170499999999999,270.0,1.28295
2.0,53,2.07,1.0075833333333333,270.0,1.0624166666666666
3.0,21,1.3499999999999999,0.7915833333333333,270.0,0.5584166666666665
1.0,5,0.51,0.5203833333333333,270.0,-0.010383333333333293
4.0,95,0.44999999999999996,0.42251666666666665,271.0,0.02748333333333329
2.0,4,0.15,0.07024999999999999,271.0,0.07975
5.0,76,0.69,0.8359000000000001,271.0,-0.14590000000000009
2.0,20,0.18,0.1974,271.0,-0.01740000000000001
1.0,43,0.21,0.13073333333333334,271.0,0.07926666666666665
6.0,82,0.44999999999999996,0.07158333333333333,272.0,0.3784166666666666
4.0,18,0.15,0.06226666666666667,272.0,0.08773333333333332
5.0,38,0.32999999999999996,0.058383333333333336,272.0,0.2716166666666666
4.0,69,0.21,0.0556,272.0,0.15439999999999998
4.0,42,0.75,0.13426666666666667,273.0,0.6157333333333334
6.0,17,0.0,0.08883333333333333,273.0,-0.08883333333333333
3.0,83,1.02,0.2001,273.0,0.8199000000000001
3.0,79,0.44999999999999996,0.6040333333333333,273.0,-0.15403333333333336
5.0,34,0.51,0.09728333333333333,273.0,0.4127166666666667
6.0,91,2.01,0.2411,274.0,1.7688999999999997
0.0,22,0.0,0.07131666666666667,274.0,-0.07131666666666667
0.0,52,0.51,0.1212,274.0,0.38880000000000003
0.0,8,0.0,0.08185,274.0,-0.08185
2.0,58,1.47,0.44205,275.0,1.0279500000000001
4.0,93,2.4899999999999998,0.4018166666666667,275.0,2.088183333333333
4.0,28,0.99,0.3819166666666666,275.0,0.6080833333333333
3.0,8,0.51,0.08076666666666667,275.0,0.42923333333333336
6.0,89,2.4899999999999998,0.7083833333333334,276.0,1.7816166666666662
5.0,45,2.01,0.5377,276.0,1.4723
5.0,17,0.9599999999999999,0.16931666666666667,276.0,0.7906833333333333
6.0,74,0.9599999999999999,0.09726666666666667,276.0,0.8627333333333332
6.0,34,0.9599999999999999,0.2281,276.0,0.7318999999999999
0.0,92,0.15,0.1032,277.0,0.046799999999999994
0.0,39,0.0,0.060000000000000005,277.0,-0.060000000000000005
0.0,0,0.0,0.06683333333333333,277.0,-0.06683333333333333
0.0,51,0.0,0.09541666666666668,277.0,-0.09541666666666668
6.0,62,1.23,1.8309166666666667,277.0,-0.6009166666666668
1.0,63,0.9599999999999999,0.15401666666666666,278.0,0.8059833333333333
0.0,19,0.05999999999999999,0.05591666666666666,278.0,0.004083333333333328
4.0,53,1.47,0.2974333333333333,278.0,1.1725666666666668
1.0,31,0.9599999999999999,0.17595,278.0,0.7840499999999999
1.0,86,0.44999999999999996,0.11610000000000001,278.0,0.3338999999999999
3.0,76,1.98,0.27120000000000005,279.0,1.7087999999999999
4.0,98,2.01,2.246366666666667,279.0,-0.23636666666666695
5.0,7,1.95,0.14235,279.0,1.80765
5.0,56,3.0,0.6934833333333333,279.0,2.3065166666666665
4.0,29,3.0,0.36395,279.0,2.63605
1.0,2,0.05999999999999999,0.10123333333333333,280.0,-0.04123333333333334
5.0,26,0.32999999999999996,1.6619666666666668,280.0,-1.3319666666666667
3.0,96,1.2,0.20265000000000002,280.0,0.9973500000000001
4.0,54,0.39,0.40015,280.0,-0.01014999999999997
6.0,75,1.23,1.1787999999999998,280.0,0.051200000000000044
6.0,89,1.9199999999999997,0.08178333333333333,281.0,1.8382166666666666
1.0,13,0.0,0.0743,281.0,-0.0743
6.0,72,2.01,1.1028666666666667,281.0,0.9071333333333332
2.0,29,0.4799999999999999,0.08108333333333334,281.0,0.3989166666666666
6.0,40,2.07,2.59845,281.0,-0.5284500000000004
6.0,9,0.0,0.05378333333333333,282.0,-0.05378333333333333
5.0,26,0.0,0.0762,282.0,-0.0762
2.0,96,1.5,0.2818,282.0,1.2182
4.0,75,1.7999999999999998,0.36046666666666666,282.0,1.439533333333333
5.0,45,0.9599999999999999,0.0806,282.0,0.8794
3.0,71,0.05999999999999999,0.08420000000000001,283.0,-0.024200000000000013
